id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_13559,Repair Café,NLD,Dutch,Lamp,Ikea,a9601,2008,Unknown,Repair Café 0017,2018-03-31,
repaircafe_13560,Repair Café,NLD,Dutch,Small kitchen item,Dolce gusto,KP510 Krups,2014,Fixed,Repair Café 0017,2018-03-31,ONbekend
repaircafe_13563,Repair Café,NLD,Dutch,Small kitchen item,Philips ,senseo HD 7840,2012,Fixed,Repair Café 0017,2018-03-31,
repaircafe_13564,Repair Café,NLD,Dutch,Hair & Beauty item,Carmen,soft silent 1600,2013,Fixed,Repair Café 0017,2018-03-31,Schakelaar cols defect
repaircafe_13565,Repair Café,NLD,Dutch,TV and gaming-related accessories,Samsung,BD-f5100,2015,Fixed,Repair Café 0017,2018-03-31,deed het al een poosje niet goed
repaircafe_13566,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,2008,Fixed,Repair Café 0017,2018-03-31,verkalking? Ontkalken lukt niet.
repaircafe_13567,Repair Café,NLD,Dutch,Sewing machine,Husqvarna,Unknown,2008,Fixed,Repair Café 0017,2018-03-31,
repaircafe_13569,Repair Café,NLD,Dutch,Hair & Beauty item,Tristar,tr-2544,2016,Fixed,Repair Café 0017,2018-03-31,
repaircafe_13571,Repair Café,NLD,Dutch,Hi-Fi separates,Fender,passport p/n: 069-1001 pa-versterker,1998,Fixed,Repair Café 0017,2018-03-31,
repaircafe_13572,Repair Café,NLD,Dutch,Hi-Fi separates,Dual,504,1990,Fixed,Repair Café 0017,2018-03-31,
repaircafe_13573,Repair Café,NLD,Dutch,Hi-Fi integrated,Sony,HCD-RG22,????,Repairable,Repair Café 0017,2018-03-31,eindtrap
repaircafe_13574,Repair Café,NLD,Dutch,Portable radio,Grundig ,Unknown,1962,Repairable,Repair Café 0021,2018-03-17,
repaircafe_13575,Repair Café,NLD,Dutch,Printer/scanner,HP,Unknown,2015,Fixed,Repair Café 0021,2018-03-17,"Printkop uitgedroogd, verstopt"
repaircafe_13576,Repair Café,NLD,Dutch,Kettle,Tomado,TM-6674,????,Fixed,Repair Café 0021,2018-03-17,Defecte schakelaar
repaircafe_13577,Repair Café,NLD,Dutch,Small home electrical,Unknown,Winkeldeur signalering,1979,Unknown,Repair Café 0021,2018-03-17,"Ouderdom, uitdroging, slijtage"
repaircafe_13578,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0021,2018-03-17,Vlotter
repaircafe_13579,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Fixed,Repair Café 0021,2018-03-17,Slecht contact
repaircafe_13580,Repair Café,NLD,Dutch,Large home electrical,Tefal,Unknown,????,Fixed,Repair Café 0021,2018-03-17,?
repaircafe_13581,Repair Café,NLD,Dutch,Small home electrical,Philips ,GC 4430,2007,Fixed,Repair Café 0021,2018-03-17,
repaircafe_13582,Repair Café,NLD,Dutch,Small home electrical,Evora,Unknown,????,Repairable,Repair Café 0021,2018-03-17,Lekkage?
repaircafe_13583,Repair Café,NLD,Dutch,Small home electrical,Prolectrix,EK 1924 BACT,2014,Repairable,Repair Café 0021,2018-03-17,Voeding
repaircafe_13584,Repair Café,NLD,Dutch,Hair & Beauty item,Braun,Advanced power tandenbrostel gezichtsreiniger,????,Unknown,Repair Café 0021,2018-03-17,Accu of adapter?
repaircafe_13585,Repair Café,NLD,Dutch,Lamp,Unknown,Linhai Boli Far Light,????,Fixed,Repair Café 0021,2018-03-17,Poot van de adapter was naar binnen gedrukt
repaircafe_13586,Repair Café,NLD,Dutch,Small kitchen item,Krups,Nespresso XN7006,2011,Repairable,Repair Café 0021,2018-03-17,?
repaircafe_13587,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0017,2018-03-16,
repaircafe_13589,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0017,2018-03-16,
repaircafe_13590,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0017,2018-03-16,
repaircafe_13591,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0017,2018-03-16,
repaircafe_13592,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0017,2018-03-16,
repaircafe_13593,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0017,2018-03-16,
repaircafe_13594,Repair Café,NLD,Dutch,Hi-Fi separates,Pioneer,Unknown,????,Fixed,Repair Café 0017,2018-03-16,Vuil
repaircafe_13597,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Repairable,Repair Café 0017,2018-03-16,Uurwerk is niet goed meer.
repaircafe_13601,Repair Café,NLD,Dutch,Sewing machine,Singer,Unknown,????,Unknown,Repair Café 0017,2018-03-16,
repaircafe_13604,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2016,Unknown,Repair Café 0017,2018-03-16,
repaircafe_13605,Repair Café,NLD,Dutch,Vacuum,Miele,S 251 I,2000,Fixed,Repair Café 0034,2018-03-27,"cut, to mark it as broken ( I collected it from the street) , broken spring"
repaircafe_13606,Repair Café,NLD,Dutch,Laptop,Acer,Aspire E1-522,2014,Unknown,Repair Café 0021,2018-03-17,
repaircafe_13607,Repair Café,NLD,Dutch,Printer/scanner,Samsung,ML-2165,2012,Fixed,Repair Café 0021,2018-03-17,?
repaircafe_13608,Repair Café,NLD,Dutch,Small kitchen item,Braun,4189,????,Unknown,Repair Café 0021,2018-03-17,
repaircafe_13609,Repair Café,NLD,Dutch,Small kitchen item,Melissa,Solo,????,Repairable,Repair Café 0021,2018-03-17,Verkalking
repaircafe_13610,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Unknown,Repair Café 0021,2018-03-17,
repaircafe_13611,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Repairable,Repair Café 0021,2018-03-17,Iets met de rem
repaircafe_13612,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Unknown,Repair Café 0021,2018-03-17,Moet wordn schoongemaakt
repaircafe_13613,Repair Café,NLD,Dutch,Lamp,Tolomeo,Unknown,2008,Repairable,Repair Café 0021,2018-03-17,Slijtage
repaircafe_13614,Repair Café,NLD,Dutch,Hi-Fi separates,Kenwood,Unknown,2005,Unknown,Repair Café 0021,2018-03-17,Iets met de aandrijving
repaircafe_13615,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Repairable,Repair Café 0021,2018-03-17,Dimmer kapot
repaircafe_13616,Repair Café,NLD,Dutch,Tablet,Acer,Unknown,2016,Fixed,Repair Café 0010,2018-03-23,updaten
repaircafe_13617,Repair Café,NLD,Dutch,Small personal electrical,Mio,n393-4300,2015,Fixed,Repair Café 0010,2018-03-23,accu
repaircafe_13618,Repair Café,NLD,Dutch,Kettle,Philips ,Unknown,????,Unknown,Repair Café 0010,2018-03-23,onbekend
repaircafe_13619,Repair Café,NLD,Dutch,Vacuum,Numatic,Unknown,????,Unknown,Repair Café 0010,2018-03-23,onbekent
repaircafe_13620,Repair Café,NLD,Dutch,Large home electrical,Skil,Unknown,????,Unknown,Repair Café 0010,2018-03-23,ouderdom / slijtage
repaircafe_13621,Repair Café,NLD,Dutch,DLSR / Video Camera,Sony,slve50 AP,????,Unknown,Repair Café 0010,2018-03-23,teflon tandwielen
repaircafe_13622,Repair Café,NLD,Dutch,Mobile,Fairphone,fairphone1,2014,Fixed,Repair Café 0010,2018-03-23,slijtage
repaircafe_13623,Repair Café,NLD,Dutch,Hi-Fi separates,Akai,Unknown,????,Fixed,Repair Café 0010,2018-03-23,stof oud
repaircafe_13624,Repair Café,NLD,Dutch,Portable radio,Philips ,BX454A,????,Fixed,Repair Café 0010,2018-03-23,vuil/ouderdom
repaircafe_13626,Repair Café,NLD,Dutch,Small kitchen item,Siemens,Unknown,2013,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13627,Repair Café,NLD,Dutch,Small home electrical,Sony,Unknown,2008,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13628,Repair Café,NLD,Dutch,Hair & Beauty item,Beurer,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13629,Repair Café,NLD,Dutch,Small home electrical,Tefal,Unknown,????,Fixed,Repair Café 0011,2018-03-10,micro schakelaar in handvat stuk
repaircafe_13630,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13635,Repair Café,NLD,Dutch,Printer/scanner,Canon,Unknown,????,Fixed,Repair Café 0011,2018-03-10,papier 
repaircafe_13636,Repair Café,NLD,Dutch,Lamp,Estiluz,Unknown,????,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13637,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,1998,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13638,Repair Café,NLD,Dutch,Sewing machine,Brother,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13641,Repair Café,NLD,Dutch,Sewing machine,Breitner,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13642,Repair Café,NLD,Dutch,Vacuum,Black & Decker,Unknown,2006,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13644,Repair Café,NLD,Dutch,TV and gaming-related accessories,Nintendo,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13646,Repair Café,NLD,Dutch,Watch/clock,Quartz,Unknown,2015,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13647,Repair Café,NLD,Dutch,Portable radio,JVC,Unknown,????,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13648,Repair Café,NLD,Dutch,Sewing machine,Anker,K121,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13649,Repair Café,NLD,Dutch,Tablet,Nexus,Unknown,????,Unknown,Repair Café 0011,2018-03-10,"val, los contact?"
repaircafe_13650,Repair Café,NLD,Dutch,Small kitchen item,Cloer,Unknown,????,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13651,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,2007,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13652,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13656,Repair Café,NLD,Dutch,Toy,Tiny love,Unknown,????,Fixed,Repair Café 0011,2018-03-10,aan en toets werkt niet
repaircafe_13657,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13660,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Senseo 7810,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13661,Repair Café,NLD,Dutch,Hi-Fi separates,Harman Kardon,Unknown,1998,Fixed,Repair Café 0011,2018-03-10,ouderdom
repaircafe_13666,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2014,Unknown,Repair Café 0011,2018-03-10,zeefje kapot?
repaircafe_13667,Repair Café,NLD,Dutch,Vacuum,Philips ,Unknown,????,Fixed,Repair Café 0011,2018-03-10,uitblaasfilter verstopt
repaircafe_13668,Repair Café,NLD,Dutch,Laptop,Dell,Unknown,2012,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13669,Repair Café,NLD,Dutch,Printer/scanner,HP,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13670,Repair Café,NLD,Dutch,Laptop,Compaq,Unknown,2010,Fixed,Repair Café 0011,2018-03-10,stof op fan
repaircafe_13672,Repair Café,NLD,Dutch,TV and gaming-related accessories,Panasonic,Unknown,2007,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13673,Repair Café,NLD,Dutch,Printer/scanner,HP,Unknown,2015,Unknown,Repair Café 0011,2018-03-10,hoogst waarschijnlijk een electronische fout
repaircafe_13674,Repair Café,NLD,Dutch,Hi-Fi integrated,Akai,Unknown,2000,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13675,Repair Café,NLD,Dutch,Sewing machine,Husqvarna,Unknown,????,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13676,Repair Café,NLD,Dutch,Small kitchen item,Cloer,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13677,Repair Café,NLD,Dutch,Hi-Fi separates,Pioneer,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13678,Repair Café,NLD,Dutch,Hi-Fi separates,Panasonic,Unknown,????,Fixed,Repair Café 0011,2018-03-10,
repaircafe_13679,Repair Café,NLD,Dutch,Hi-Fi separates,Kenwood,Unknown,????,Unknown,Repair Café 0011,2018-03-10,
repaircafe_13680,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,????,Fixed,Repair Café 0033,2018-03-17,
repaircafe_13681,Repair Café,NLD,Dutch,Projector,Eumig,Unknown,????,Fixed,Repair Café 0010,2018-03-16,onbekend
repaircafe_13684,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13686,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2011,Unknown,Repair Café 0004,2018-02-22,
repaircafe_13687,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2011,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13690,Repair Café,NLD,Dutch,Fan,Bestron,Unknown,????,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13691,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2002,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13692,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2009,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13693,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2010,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13694,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2009,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13695,Repair Café,NLD,Dutch,Laptop,Samsung,Unknown,????,Repairable,Repair Café 0004,2018-02-22,
repaircafe_13696,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,2002,Unknown,Repair Café 0004,2018-02-22,
repaircafe_13697,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,2014,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13698,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,1972,Fixed,Repair Café 0004,2018-02-22,
repaircafe_13702,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0004,2018-02-15,
repaircafe_13703,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0004,2018-02-15,
repaircafe_13704,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0004,2018-02-15,
repaircafe_13705,Repair Café,NLD,Dutch,Small kitchen item,Magimix,Unknown,????,Fixed,Repair Café 0004,2018-02-15,
repaircafe_13706,Repair Café,NLD,Dutch,Small home electrical,Shark,Unknown,2016,Fixed,Repair Café 0004,2018-02-15,temp.beveiliging
repaircafe_13709,Repair Café,NLD,Dutch,Hair & Beauty item,Silvercrest,Unknown,????,Unknown,Repair Café 0004,2018-02-15,
repaircafe_13710,Repair Café,NLD,Dutch,Lamp,Philips ,Unknown,1935,Fixed,Repair Café 0004,2018-02-15,draadbreuk? dimmer?
repaircafe_13711,Repair Café,NLD,Dutch,Hi-Fi separates,Wafemaster,Unknown,????,Unknown,Repair Café 0004,2018-02-15,
repaircafe_13713,Repair Café,NLD,Dutch,Small kitchen item,Princess,Unknown,????,Unknown,Repair Café 0004,2018-02-15,
repaircafe_13715,Repair Café,NLD,Dutch,Small kitchen item,Samsung,Unknown,????,Unknown,Repair Café 0004,2018-02-15,
repaircafe_13716,Repair Café,NLD,Dutch,Desktop computer,Unknown,Unknown,????,Repairable,Repair Café 0004,2018-02-15,windows vista is gecrashed
repaircafe_13718,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,????,Fixed,Repair Café 0004,2018-02-15,
repaircafe_13719,Repair Café,NLD,Dutch,TV and gaming-related accessories,Samsung,Unknown,2016,Unknown,Repair Café 0004,2018-02-15,aansturing
repaircafe_13720,Repair Café,NLD,Dutch,Hi-Fi separates,Samsung,Unknown,2010,Fixed,Repair Café 0004,2018-02-15,voeding slecht
repaircafe_13721,Repair Café,NLD,Dutch,TV and gaming-related accessories,Philips ,Unknown,2009,Unknown,Repair Café 0004,2018-02-15,voeding
repaircafe_13722,Repair Café,NLD,Dutch,Small kitchen item,Bestron,Unknown,????,Unknown,Repair Café 0004,2018-02-15,
repaircafe_13723,Repair Café,NLD,Dutch,Printer/scanner,Uniden,Unknown,????,Fixed,Repair Café 0004,2018-02-08,
repaircafe_13724,Repair Café,NLD,Dutch,Vacuum,Dyson,Unknown,????,Unknown,Repair Café 0004,2018-02-08,
repaircafe_13729,Repair Café,NLD,Dutch,Battery/charger/adapter,Unknown,Unknown,????,Fixed,Repair Café 0004,2018-02-08,
repaircafe_13730,Repair Café,NLD,Dutch,Laptop,Dell,Unknown,????,Repairable,Repair Café 0004,2018-02-08,
repaircafe_13731,Repair Café,NLD,Dutch,Printer/scanner,Epson,Unknown,????,Repairable,Repair Café 0004,2018-02-08,printkop deels verstopt
repaircafe_13734,Repair Café,NLD,Dutch,Small kitchen item,Tomado,Unknown,????,Unknown,Repair Café 0004,2018-02-08,
repaircafe_13735,Repair Café,NLD,Dutch,Hi-Fi separates,Samsung,Unknown,2010,Fixed,Repair Café 0004,2018-02-08,
repaircafe_13737,Repair Café,NLD,Dutch,Small kitchen item,DeLonghi,Unknown,2014,Fixed,Repair Café 0004,2018-02-08,
repaircafe_13738,Repair Café,NLD,Dutch,Small home electrical,Tefal,Unknown,2015,Fixed,Repair Café 0004,2018-02-08,kalk
repaircafe_13739,Repair Café,NLD,Dutch,Small kitchen item,BK,Unknown,2013,Fixed,Repair Café 0004,2018-02-08,klepje zit scheef
repaircafe_13740,Repair Café,NLD,Dutch,TV and gaming-related accessories,Samsung,Unknown,2011,Fixed,Repair Café 0004,2018-02-08,
repaircafe_13741,Repair Café,NLD,Dutch,TV and gaming-related accessories,Grundig,Unknown,2010,Unknown,Repair Café 0004,2018-02-08,warmte?
repaircafe_13742,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,2006,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13743,Repair Café,NLD,Dutch,Headphones,JBL,Unknown,????,Unknown,Repair Café 0004,2018-02-01,
repaircafe_13744,Repair Café,NLD,Dutch,Portable radio,Ranex,Unknown,2000,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13746,Repair Café,NLD,Dutch,Small kitchen item,Melissa,Unknown,2015,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13747,Repair Café,NLD,Dutch,Vacuum,Dyson,Unknown,1943,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13748,Repair Café,NLD,Dutch,Tablet,Archos,Unknown,????,Unknown,Repair Café 0004,2018-02-01,
repaircafe_13749,Repair Café,NLD,Dutch,Toy,Unknown,Unknown,????,Repairable,Repair Café 0004,2018-02-01,
repaircafe_13751,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2010,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13752,Repair Café,NLD,Dutch,Battery/charger/adapter,Sony,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13753,Repair Café,NLD,Dutch,Hi-Fi separates,Samsung,Unknown,2001,Unknown,Repair Café 0004,2018-02-01,
repaircafe_13754,Repair Café,NLD,Dutch,Sewing machine,Pfaff,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13755,Repair Café,NLD,Dutch,Sewing machine,Husqvarna,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13760,Repair Café,NLD,Dutch,Small kitchen item,Krups Nespresso,Unknown,2012,Unknown,Repair Café 0004,2018-02-01,
repaircafe_13761,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2008,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13762,Repair Café,NLD,Dutch,Sewing machine,Anker,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13763,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,1990,Fixed,Repair Café 0004,2018-02-01,fitting
repaircafe_13764,Repair Café,NLD,Dutch,Sewing machine,Elna,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13765,Repair Café,NLD,Dutch,Sewing machine,Beckmann,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13766,Repair Café,NLD,Dutch,Sewing machine,Toyota,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13767,Repair Café,NLD,Dutch,Sewing machine,Huskistar,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13769,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2009,Fixed,Repair Café 0004,2018-02-01,magneet
repaircafe_13770,Repair Café,NLD,Dutch,Sewing machine,Vendomatic,Unknown,????,Fixed,Repair Café 0004,2018-02-01,spanning niet goed
repaircafe_13772,Repair Café,NLD,Dutch,Sewing machine,Toyota,Unknown,????,Fixed,Repair Café 0004,2018-02-01,
repaircafe_13774,Repair Café,NLD,Dutch,Small kitchen item,Krups Nespresso,Unknown,2012,Fixed,Repair Café 0004,2018-02-01,verkeerde cupjes gtebruikt
repaircafe_13775,Repair Café,NLD,Dutch,Tablet,Kobo,Unknown,????,Unknown,Repair Café 0014,2018-03-03,verlichting toets?
repaircafe_13776,Repair Café,NLD,Dutch,Hair & Beauty item,Carmen,Unknown,????,Unknown,Repair Café 0014,2018-03-03,
repaircafe_13777,Repair Café,NLD,Dutch,Hi-Fi separates,TEAC,Unknown,????,Unknown,Repair Café 0014,2018-03-03,?
repaircafe_13778,Repair Café,NLD,Dutch,Small home electrical,K√§rcher,Unknown,????,Repairable,Repair Café 0027,2018-03-10,
repaircafe_13784,Repair Café,NLD,Dutch,Sewing machine,Singer,Unknown,????,Fixed,Repair Café 0027,2018-03-10,
repaircafe_13785,Repair Café,NLD,Dutch,Toy,Unknown,Unknown,????,Repairable,Repair Café 0027,2018-03-10,
repaircafe_13788,Repair Café,NLD,Dutch,Small kitchen item,Krups,Unknown,????,Fixed,Repair Café 0027,2018-03-10,
repaircafe_13789,Repair Café,NLD,Dutch,Hi-Fi separates,Sony,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13790,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13791,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13792,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13793,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13795,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13797,Repair Café,NLD,Dutch,Small home electrical,Philips ,Unknown,????,Unknown,Repair Café 0027,2018-03-10,
repaircafe_13799,Repair Café,NLD,Dutch,Kettle,Tefal,Unknown,2015,Unknown,Repair Café 0027,2018-03-10,Kapotte schakelaar
repaircafe_13800,Repair Café,NLD,Dutch,Musical instrument,Casio,Unknown,????,Unknown,Repair Café 0010,2018-03-09,verkeerde voeding gebruikt
repaircafe_13801,Repair Café,NLD,Dutch,Printer/scanner,HP,deskjet 3632,????,Fixed,Repair Café 0010,2018-03-09,
repaircafe_13802,Repair Café,NLD,Dutch,Power tool,Holland Electro,24804,2005,Repairable,Repair Café 0010,2018-03-09,schakelaar
repaircafe_13804,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0010,2018-03-09,klep
